time,full_law_boundary_fraction,full_law_transfer_efficiency,full_law_edge_bulk_ratio,full_law_coherence,principal_branch_boundary_fraction,principal_branch_transfer_efficiency,principal_branch_edge_bulk_ratio,principal_branch_coherence,no_topology_feedback_boundary_fraction,no_topology_feedback_transfer_efficiency,no_topology_feedback_edge_bulk_ratio,no_topology_feedback_coherence,fixed_ruler_boundary_fraction,fixed_ruler_transfer_efficiency,fixed_ruler_edge_bulk_ratio,fixed_ruler_coherence
8.04,0.7351451806088525,0.6072858007389484,2.1013603377019483,0.9999992074772268,0.4787155095931653,0.3085504633909088,1.0,0.9999998483773753,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7302590159925452,0.5962852536679315,1.0955536109258828,0.9999996737430242
8.07,0.7581743980949978,0.6651180429469474,1.0000000000000002,0.9999990510063674,0.47844226675756074,0.3083888145490444,1.0,0.9999998483773757,0.47844228094575797,0.30838882293830056,1.0000000000000004,0.9999999999999999,0.7183982860393647,0.5711704265266175,1.0,0.9999987743049277
8.1,0.6375617504860269,0.44377924043395295,1.457779738992326,0.9999990510063674,0.47844226675756074,0.3083888145490444,1.0027961076411718,0.9999998483773755,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7012130857201455,0.5383186591728434,1.0720519426871644,0.9999987743049277
8.129999999999999,0.7051767860116072,0.5455559923441269,2.059229837733749,0.9999998473610073,0.47913906189947186,0.3088013696325206,1.0,0.9999998466592062,0.47844228094575786,0.30838882293830056,1.0,0.9999999999999999,0.7144004014568761,0.5631750600981195,1.2086076584653938,0.9999997365961253
8.16,0.7555574006580252,0.6579973028698823,1.0,0.9999998960194892,0.47844226659678174,0.30838881445397837,1.0000000000000002,0.9999998466592064,0.47844228094575797,0.3083888229383006,1.0,1.0000000000000002,0.7358600415828103,0.6089293419948354,1.0000000000000002,0.9999997840501855
8.19,0.6375618297178565,0.4437793374475791,1.0000000000000004,0.999999896019489,0.47844226659678174,0.3083888144539783,1.0000000000000002,0.9999998466592064,0.47844228094575786,0.3083888229383006,1.0,1.0,0.701213179155484,0.5383188275135556,1.0,0.9999997840501855
8.219999999999999,0.6375618297178565,0.4437793374475791,1.8894788242997207,0.999999896019489,0.4784422665967816,0.30838881445397825,1.0001841123747313,0.9999998466592063,0.47844228094575786,0.3083888229383006,1.0,1.0,0.701213179155484,0.5383188275135556,1.2007069601667764,0.9999997840501855
8.25,0.7440294850363488,0.6283636656212644,1.1522209869465838,0.9999998498190548,0.4784882052851757,0.3084159796644204,0.9962734259924516,0.9999998488491324,0.4784422809457578,0.3083888229383006,1.0,0.9999999999999999,0.734726141763222,0.6063265040234675,1.0931351867479577,0.999999793845987
8.28,0.6645471298894524,0.4794788937728193,0.9973687087112606,0.9999997221526034,0.4775106942245908,0.3089904483526135,0.9902112331863889,0.9999998488491325,0.47844228094575797,0.30838882293830056,0.9971457363288677,0.9999999999999999,0.7179931850051688,0.5703499437645532,1.0,0.9999990640736541
8.31,0.636952332435138,0.4442031328119088,1.9831296877265663,0.9999997221526035,0.47598813068688955,0.30997882928026554,0.9876395614868684,0.9999998488491325,0.47772906754039124,0.30884922415214605,0.9931136632053296,1.0,0.7012131125334871,0.5383187074819316,1.0930080929117112,0.9999990640736539
8.34,0.7502517628836578,0.6483462598937212,1.3081928295933802,0.9999996394942213,0.47533955267437955,0.3114935816854489,0.9804257324792774,0.9999998473098916,0.4767182167709962,0.30950411936042216,0.9898943081439532,1.0,0.717972031083797,0.5703071638306649,1.1611926896328342,0.9999997853999801
8.37,0.6867449479549917,0.518140365930544,0.9903724296315315,0.9999993913002789,0.4735116203654263,0.31160004753968074,0.980947649356431,0.9999998473098916,0.4759083026928083,0.3100308421389674,0.9892341674118637,0.9999999999999998,0.7288697615887646,0.5932299252788079,1.0,0.9999997815688425
8.4,0.6353214212438374,0.4453405194311063,2.035976447813331,0.9999993913002789,0.4736442976618165,0.3115127620977009,0.9874125506361261,0.9999998473098917,0.47574191694608253,0.31013927217495935,0.9925494539876912,1.0,0.7012131789258746,0.5383188270998723,1.0000000000000002,0.9999997815688423
